"last_name, first_name","player_id","year","babip"
"Hunter, Torii","116338","2015",".258"
"Ortiz, David","120074","2015",".264"
"Rodriguez, Alex","121347","2015",".278"
"Ramirez, Aramis","133380","2015",".253"
"Beltré, Adrian","134181","2015",".295"
"Beltrán, Carlos","136860","2015",".297"
"Werth, Jayson","150029","2015",".253"
"Cuddyer, Michael","150212","2015",".312"
"Pierzynski, A.J.","150229","2015",".310"
"Rollins, Jimmy","276519","2015",".246"
"Uribe, Juan","346874","2015",".288"
"Suzuki, Ichiro","400085","2015",".257"
"Martinez, Victor","400121","2015",".253"
"Utley, Chase","400284","2015",".230"
"Pujols, Albert","405395","2015",".217"
"Byrd, Marlon","407781","2015",".297"
"Teixeira, Mark","407893","2015",".246"
"Mauer, Joe","408045","2015",".309"
"Cabrera, Miguel","408234","2015",".384"
"González, Adrián","408236","2015",".294"
"Phillips, Brandon","408252","2015",".315"
"Infante, Omar","408299","2015",".255"
"Reyes, José","408314","2015",".301"
"Peralta, Jhonny","425509","2015",".311"
"LaRoche, Adam","425560","2015",".269"
"Rios, Alex","425567","2015",".294"
"Loney, James","425766","2015",".298"
"Choo, Shin-Soo","425783","2015",".335"
"Rivera, René","425784","2015",".230"
"Francoeur, Jeff","425796","2015",".297"
"Molina, Yadier","425877","2015",".295"
"Fielder, Prince","425902","2015",".323"
"Canó, Robinson","429664","2015",".316"
"Encarnación, Edwin","429665","2015",".267"
"Hardy, J.J.","429666","2015",".257"
"Howard, Ryan","429667","2015",".272"
"DeJesus, David","430203","2015",".266"
"Johnson, Kelly","430637","2015",".315"
"Bautista, José","430832","2015",".237"
"Peña, Brayan","430910","2015",".303"
"Jones, Adam","430945","2015",".286"
"Aybar, Erick","430947","2015",".300"
"Hill, Aaron","431094","2015",".253"
"Martin, Russell","431145","2015",".262"
"Granderson, Curtis","434158","2015",".305"
"Ruiz, Carlos","434563","2015",".242"
"Pagán, Ángel","434636","2015",".310"
"Davis, Rajai","434658","2015",".308"
"Ramirez, Hanley","434670","2015",".257"
"Morales, Kendrys","434778","2015",".319"
"Kendrick III, Howie","435062","2015",".342"
"Napoli, Mike","435063","2015",".268"
"Kinsler, Ian","435079","2015",".323"
"McCann, Brian","435263","2015",".235"
"Walker, Neil","435522","2015",".306"
"Suzuki, Kurt","435559","2015",".265"
"Desmond, Ian","435622","2015",".307"
"Cruz Jr., Nelson","443558","2015",".350"
"Trumbo, Mark","444432","2015",".313"
"Peralta, David","444482","2015",".368"
"Ethier, Andre","444843","2015",".330"
"Escobar, Alcides","444876","2015",".286"
"Prado, Martín","445988","2015",".313"
"Duda, Lucas","446263","2015",".285"
"Longoria, Evan","446334","2015",".309"
"Guyer, Brandon","446386","2015",".303"
"Reynolds, Mark","448602","2015",".300"
"Davis, Chris","448801","2015",".319"
"Aviles, Mike","449107","2015",".250"
"Zobrist, Ben","450314","2015",".288"
"Fowler, Dexter","451594","2015",".308"
"Flowers, Tyler","452095","2015",".320"
"Headley, Chase","452104","2015",".317"
"Drew, Stephen","452220","2015",".201"
"Smith, Seth","452234","2015",".298"
"Lind, Adam","452252","2015",".309"
"Cabrera, Asdrúbal","452678","2015",".306"
"Ellsbury, Jacoby","453056","2015",".301"
"Tulowitzki, Troy","453064","2015",".331"
"Fuld, Sam","453539","2015",".235"
"Blackmon, Charlie","453568","2015",".325"
"Blanco, Grégor","453923","2015",".338"
"Frazier, Todd","453943","2015",".271"
"Iannetta, Chris","455104","2015",".225"
"Young, Chris","455759","2015",".283"
"Markakis, Nick","455976","2015",".338"
"Pedroia, Dustin","456030","2015",".308"
"Castillo, Welington","456078","2015",".263"
"Bourn, Michael","456422","2015",".315"
"Pearce, Steve","456665","2015",".232"
"Butler, Billy","456714","2015",".282"
"Cain, Lorenzo","456715","2015",".347"
"De Aza, Alejandro","457477","2015",".331"
"McCutchen, Andrew","457705","2015",".339"
"Jackson, Austin","457706","2015",".342"
"Upton, Justin","457708","2015",".304"
"Maybin, Cameron","457727","2015",".316"
"Turner, Justin","457759","2015",".321"
"Posey III, Buster","457763","2015",".320"
"Espinosa, Danny","457787","2015",".299"
"Bruce, Jay","457803","2015",".251"
"Votto, Joey","458015","2015",".371"
"Coghlan, Chris","458085","2015",".284"
"Rasmus, Colby","458675","2015",".305"
"Gardner, Brett","458731","2015",".312"
"Hundley, Nick","460026","2015",".356"
"Braun, Ryan","460075","2015",".322"
"Gordon, Alex","460086","2015",".327"
"Gómez, Carlos","460576","2015",".307"
"Moss, Brandon","461235","2015",".285"
"Kemp, Matt","461314","2015",".311"
"Venable, Will","461416","2015",".317"
"Murphy, David","461815","2015",".300"
"Plouffe, Trevor","461858","2015",".274"
"Andrus, Elvis","462101","2015",".283"
"Cervelli, Francisco","465041","2015",".359"
"Cabrera, Melky","466320","2015",".297"
"Sandoval, Pablo","467055","2015",".270"
"Ramos, Wilson","467092","2015",".256"
"Santana, Carlos","467793","2015",".261"
"Parra, Gerardo","467827","2015",".325"
"Montero, Miguel","471083","2015",".306"
"González, Carlos","471865","2015",".284"
"Valbuena, Luis","472528","2015",".235"
"Mercer, Jordy","474568","2015",".290"
"Belt, Brandon","474832","2015",".363"
"Carter, Chris","474892","2015",".244"
"Alonso, Yonder","475174","2015",".313"
"Flaherty, Ryan","475247","2015",".251"
"Smoak, Justin","475253","2015",".254"
"Zimmerman, Ryan","475582","2015",".268"
"Álvarez, Pedro","476883","2015",".279"
"Brantley Jr., Michael","488726","2015",".318"
"Castro, Jason","488771","2015",".280"
"Escobar, Yunel","488862","2015",".347"
"Morrison, Logan","489149","2015",".238"
"Aoki, Norichika","493114","2015",".298"
"Cespedes, Yoenis","493316","2015",".323"
"Ramirez, Alexei","493351","2015",".264"
"Colabello, Chris","499624","2015",".411"
"Solarte, Yangervis","500208","2015",".279"
"Escobar, Eduardo","500871","2015",".301"
"Lagares, Juan","501571","2015",".308"
"Freese, David","501896","2015",".310"
"Davis, Khris","501981","2015",".285"
"Chisenhall, Lonnie","502082","2015",".288"
"Martinez, J.D.","502110","2015",".339"
"Valencia, Danny","502143","2015",".329"
"Reddick, Josh","502210","2015",".278"
"Murphy, Daniel","502517","2015",".278"
"Goldschmidt, Paul","502671","2015",".382"
"Gonzalez, Marwin","503556","2015",".326"
"Amarista, Alexi","506560","2015",".232"
"Altuve, Jose","514888","2015",".329"
"Tejada, Rubén","514913","2015",".315"
"Hernández, César","514917","2015",".342"
"Segura, Jean","516416","2015",".298"
"Castro, Starlin","516770","2015",".298"
"Marte, Starling","516782","2015",".333"
"Paredes, Jimmy","517370","2015",".369"
"Donaldson, Josh","518626","2015",".314"
"Freeman, Freddie","518692","2015",".321"
"Grandal, Yasmani","518735","2015",".268"
"Heyward, Jason","518792","2015",".329"
"LeMahieu, DJ","518934","2015",".362"
"Lucroy, Jonathan","518960","2015",".297"
"Moreland, Mitch","519048","2015",".317"
"Moustakas, Mike","519058","2015",".294"
"Norris, Derek","519083","2015",".310"
"Revere, Ben","519184","2015",".338"
"Rizzo, Anthony","519203","2015",".289"
"Robinson, Clint","519208","2015",".298"
"Sogard, Eric","519299","2015",".283"
"Souza Jr., Steven","519306","2015",".318"
"Stanton, Giancarlo","519317","2015",".294"
"Vogt, Stephen","519390","2015",".290"
"Galvis, Freddy","520471","2015",".309"
"Perez, Salvador","521692","2015",".270"
"Forsythe, Logan","523253","2015",".323"
"Flores, Wilmer","527038","2015",".273"
"García, Avisaíl","541645","2015",".320"
"Inciarte, Ender","542255","2015",".329"
"Ozuna, Marcell","542303","2015",".320"
"Burns, Billy","542993","2015",".339"
"Crawford, Brandon","543063","2015",".294"
"Cron, C.J.","543068","2015",".293"
"Giavotella, Johnny","543213","2015",".301"
"Gomes, Yan","543228","2015",".285"
"Gose, Anthony","543238","2015",".352"
"Harrison, Josh","543281","2015",".336"
"Hicks, Aaron","543305","2015",".285"
"Hosmer, Eric","543333","2015",".336"
"Joseph, Caleb","543376","2015",".269"
"Kipnis, Jason","543401","2015",".356"
"Lawrie, Brett","543434","2015",".320"
"McCann, James","543510","2015",".325"
"Miller, Brad","543543","2015",".307"
"Rendon, Anthony","543685","2015",".321"
"Semien, Marcus","543760","2015",".312"
"Springer III, George","543807","2015",".342"
"Strange-Gordon, Dee","543829","2015",".383"
"Wong, Kolten","543939","2015",".296"
"Gregorius, Didi","544369","2015",".297"
"Grichuk, Randal","545341","2015",".365"
"Marisnick, Jake","545350","2015",".310"
"Trout, Mike","545361","2015",".344"
"Herrera, Odúbel","546318","2015",".387"
"Harper, Bryce","547180","2015",".369"
"Martin, Leonys","547982","2015",".270"
"Abreu, José","547989","2015",".333"
"Suárez, Eugenio","553993","2015",".341"
"Polanco, Gregory","570256","2015",".308"
"Sánchez, Yolmer","570560","2015",".270"
"Schoop, Jonathan","570731","2015",".329"
"Arenado, Nolan","571448","2015",".284"
"Bour, Justin","571506","2015",".294"
"Gennett, Scooter","571697","2015",".309"
"Hamilton, Billy","571740","2015",".264"
"Holt, Brock","571788","2015",".350"
"Lamb, Jake","571875","2015",".344"
"Owings, Chris","572008","2015",".305"
"Paulsen, Ben","572019","2015",".351"
"Pollock, AJ","572041","2015",".338"
"Seager, Kyle","572122","2015",".278"
"Taylor, Michael A.","572191","2015",".311"
"Zunino, Mike","572287","2015",".239"
"Goins, Ryan","572365","2015",".304"
"Carpenter, Matt","572761","2015",".321"
"Dozier, Brian","572821","2015",".261"
"Gyorko, Jedd","576397","2015",".290"
"Iglesias, Jose","578428","2015",".330"
"Hechavarría, Adeiny","588751","2015",".325"
"Bryant, Kris","592178","2015",".378"
"Canha, Mark","592192","2015",".289"
"Castellanos, Nick","592206","2015",".322"
"DeShields, Delino","592261","2015",".334"
"Machado, Manny","592518","2015",".297"
"Pederson, Joc","592626","2015",".262"
"Realmuto, J.T.","592663","2015",".285"
"Rosario, Eddie","592696","2015",".332"
"Simmons, Andrelton","592743","2015",".285"
"Yelich, Christian","592885","2015",".370"
"Bogaerts, Xander","593428","2015",".372"
"Sanó, Miguel","593934","2015",".396"
"Calhoun, Kole","594777","2015",".304"
"Eaton, Adam","594809","2015",".345"
"Gattis, Evan","594828","2015",".264"
"Kiermaier, Kevin","595281","2015",".306"
"Lindor, Francisco","596019","2015",".348"
"Odor, Rougned","596059","2015",".283"
"Swihart, Blake","596119","2015",".359"
"Franco, Maikel","596748","2015",".297"
"Ahmed, Nick","605113","2015",".257"
"Asche, Cody","605125","2015",".304"
"Betts, Mookie","605141","2015",".310"
"Panik, Joe","605412","2015",".330"
"Spangenberg, Cory","605486","2015",".344"
"Tucker, Preston","605512","2015",".274"
"Peterson, Jace","607054","2015",".296"
"Pillar, Kevin","607680","2015",".306"
"Ramírez, José","608070","2015",".232"
"Russell, Addison","608365","2015",".324"
"Correa, Carlos","621043","2015",".296"
"Duffy, Matt","622110","2015",".336"
"Puig, Yasiel","624577","2015",".296"
"Soler, Jorge","624585","2015",".361"
"Kang, Jung Ho","628356","2015",".344"
"Tomás, Yasmany","630111","2015",".354"
"Ortiz, David","120074","2016",".312"
"Beltré, Adrian","134181","2016",".293"
"Beltrán, Carlos","136860","2016",".315"
"Werth, Jayson","150029","2016",".288"
"Suzuki, Ichiro","400085","2016",".329"
"Martinez, Victor","400121","2016",".303"
"Utley, Chase","400284","2016",".299"
"Pujols, Albert","405395","2016",".260"
"Holliday, Matt","407812","2016",".253"
"Teixeira, Mark","407893","2016",".238"
"Mauer, Joe","408045","2016",".301"
"Cabrera, Miguel","408234","2016",".336"
"González, Adrián","408236","2016",".328"
"Phillips, Brandon","408252","2016",".312"
"Crisp, Coco","424825","2016",".252"
"Peralta, Jhonny","425509","2016",".294"
"Loney, James","425766","2016",".275"
"Francoeur, Jeff","425796","2016",".333"
"Upton Jr., B.J.","425834","2016",".300"
"Molina, Yadier","425877","2016",".335"
"Navarro, Dioner","425900","2016",".248"
"Fielder, Prince","425902","2016",".235"
"Canó, Robinson","429664","2016",".299"
"Encarnación, Edwin","429665","2016",".270"
"Hardy, J.J.","429666","2016",".299"
"Howard, Ryan","429667","2016",".205"
"Johnson, Kelly","430637","2016",".281"
"Bautista, José","430832","2016",".255"
"Jones, Adam","430945","2016",".280"
"Aybar, Erick","430947","2016",".283"
"Hill, Aaron","431094","2016",".284"
"Martin, Russell","431145","2016",".291"
"Granderson, Curtis","434158","2016",".254"
"Pagán, Ángel","434636","2016",".298"
"Davis, Rajai","434658","2016",".299"
"Ramirez, Hanley","434670","2016",".315"
"Morales, Kendrys","434778","2016",".283"
"Kendrick III, Howie","435062","2016",".301"
"Napoli, Mike","435063","2016",".296"
"Kinsler, Ian","435079","2016",".314"
"McCann, Brian","435263","2016",".269"
"Walker, Neil","435522","2016",".302"
"Suzuki, Kurt","435559","2016",".276"
"Desmond, Ian","435622","2016",".350"
"Cruz Jr., Nelson","443558","2016",".320"
"Jaso, John","444379","2016",".314"
"Trumbo, Mark","444432","2016",".278"
"Escobar, Alcides","444876","2016",".295"
"Jay, Jon","445055","2016",".369"
"Prado, Martín","445988","2016",".331"
"Wieters, Matt","446308","2016",".265"
"Longoria, Evan","446334","2016",".298"
"Cozart, Zack","446359","2016",".274"
"Barney, Darwin","446381","2016",".310"
"Guyer, Brandon","446386","2016",".300"
"Rodríguez, Sean","446481","2016",".344"
"Reynolds, Mark","448602","2016",".361"
"Davis, Chris","448801","2016",".279"
"Orlando, Paulo","449181","2016",".380"
"Zobrist, Ben","450314","2016",".290"
"Fowler, Dexter","451594","2016",".350"
"Flowers, Tyler","452095","2016",".366"
"Headley, Chase","452104","2016",".306"
"Smith, Seth","452234","2016",".282"
"Lind, Adam","452252","2016",".259"
"Pence, Hunter","452254","2016",".348"
"Span, Denard","452655","2016",".291"
"Cabrera, Asdrúbal","452678","2016",".310"
"Ellsbury, Jacoby","453056","2016",".295"
"Tulowitzki, Troy","453064","2016",".272"
"Blackmon, Charlie","453568","2016",".350"
"Frazier, Todd","453943","2016",".236"
"Iannetta, Chris","455104","2016",".266"
"Markakis, Nick","455976","2016",".300"
"Pedroia, Dustin","456030","2016",".339"
"Castillo, Welington","456078","2016",".337"
"Bourn, Michael","456422","2016",".336"
"Núñez, Eduardo","456488","2016",".314"
"Pearce, Steve","456665","2016",".318"
"Cain, Lorenzo","456715","2016",".341"
"McCutchen, Andrew","457705","2016",".297"
"Upton, Justin","457708","2016",".301"
"Maybin, Cameron","457727","2016",".383"
"Turner, Justin","457759","2016",".293"
"Posey III, Buster","457763","2016",".303"
"Espinosa, Danny","457787","2016",".261"
"Bruce, Jay","457803","2016",".266"
"Votto, Joey","458015","2016",".366"
"Coghlan, Chris","458085","2016",".235"
"Rasmus, Colby","458675","2016",".257"
"Gardner, Brett","458731","2016",".310"
"Saunders, Michael","459431","2016",".321"
"Hundley, Nick","460026","2016",".302"
"Braun, Ryan","460075","2016",".326"
"Gordon, Alex","460086","2016",".288"
"Gómez, Carlos","460576","2016",".313"
"Moss, Brandon","461235","2016",".261"
"Kemp, Matt","461314","2016",".297"
"Plouffe, Trevor","461858","2016",".284"
"Andrus, Elvis","462101","2016",".333"
"Cervelli, Francisco","465041","2016",".329"
"Cabrera, Melky","466320","2016",".314"
"Ramos, Wilson","467092","2016",".327"
"Santana, Carlos","467793","2016",".258"
"Parra, Gerardo","467827","2016",".297"
"González, Carlos","471865","2016",".346"
"Valbuena, Luis","472528","2016",".315"
"Mercer, Jordy","474568","2016",".286"
"Belt, Brandon","474832","2016",".346"
"Carter, Chris","474892","2016",".260"
"Alonso, Yonder","475174","2016",".284"
"Smoak, Justin","475253","2016",".295"
"Zimmerman, Ryan","475582","2016",".248"
"Lowrie, Jed","476704","2016",".316"
"Álvarez, Pedro","476883","2016",".282"
"Carrera, Ezequiel","485567","2016",".311"
"Bourjos, Peter","488721","2016",".323"
"Castro, Jason","488771","2016",".297"
"Escobar, Yunel","488862","2016",".339"
"Morrison, Logan","489149","2016",".278"
"Aoki, Norichika","493114","2016",".309"
"Lee, Dae-Ho","493193","2016",".294"
"Cespedes, Yoenis","493316","2016",".298"
"Ramirez, Alexei","493351","2016",".265"
"Solarte, Yangervis","500208","2016",".306"
"Escobar, Eduardo","500871","2016",".280"
"Freese, David","501896","2016",".372"
"Davis, Khris","501981","2016",".270"
"Chisenhall, Lonnie","502082","2016",".328"
"Martinez, J.D.","502110","2016",".378"
"Valencia, Danny","502143","2016",".346"
"Reddick, Josh","502210","2016",".306"
"Dyson, Jarrod","502481","2016",".315"
"Murphy, Daniel","502517","2016",".348"
"Goldschmidt, Paul","502671","2016",".358"
"Gonzalez, Marwin","503556","2016",".311"
"Altuve, Jose","514888","2016",".347"
"Hernández, César","514917","2016",".363"
"Segura, Jean","516416","2016",".353"
"Castro, Starlin","516770","2016",".305"
"Marte, Starling","516782","2016",".380"
"Dietrich, Derek","518618","2016",".343"
"Donaldson, Josh","518626","2016",".300"
"Freeman, Freddie","518692","2016",".370"
"Grandal, Yasmani","518735","2016",".250"
"Heyward, Jason","518792","2016",".266"
"LeMahieu, DJ","518934","2016",".388"
"Lucroy, Jonathan","518960","2016",".322"
"Moreland, Mitch","519048","2016",".266"
"Norris, Derek","519083","2016",".238"
"Revere, Ben","519184","2016",".234"
"Rizzo, Anthony","519203","2016",".309"
"Rupp, Cameron","519237","2016",".315"
"Smolinski, Jake","519295","2016",".257"
"Souza Jr., Steven","519306","2016",".348"
"Stanton, Giancarlo","519317","2016",".290"
"Vogt, Stephen","519390","2016",".275"
"Galvis, Freddy","520471","2016",".280"
"Perez, Salvador","521692","2016",".280"
"Forsythe, Logan","523253","2016",".314"
"Flores, Wilmer","527038","2016",".268"
"García, Avisaíl","541645","2016",".309"
"Pérez, Hernán","541650","2016",".322"
"Inciarte, Ender","542255","2016",".329"
"Ozuna, Marcell","542303","2016",".296"
"Villar, Jonathan","542340","2016",".372"
"Burns, Billy","542993","2016",".264"
"Crawford, Brandon","543063","2016",".322"
"Cron, C.J.","543068","2016",".302"
"Giavotella, Johnny","543213","2016",".276"
"Grossman, Robbie","543257","2016",".364"
"Harrison, Josh","543281","2016",".323"
"Hicks, Aaron","543305","2016",".248"
"Hosmer, Eric","543333","2016",".301"
"Kipnis, Jason","543401","2016",".324"
"Lawrie, Brett","543434","2016",".325"
"McCann, James","543510","2016",".283"
"Miller, Brad","543543","2016",".277"
"Nieuwenhuis, Kirk","543590","2016",".302"
"Rendon, Anthony","543685","2016",".304"
"Semien, Marcus","543760","2016",".268"
"Shaw, Travis","543768","2016",".299"
"Springer III, George","543807","2016",".317"
"Strange-Gordon, Dee","543829","2016",".317"
"Wong, Kolten","543939","2016",".268"
"Gregorius, Didi","544369","2016",".290"
"Grichuk, Randal","545341","2016",".294"
"Marisnick, Jake","545350","2016",".275"
"Trout, Mike","545361","2016",".371"
"Herrera, Odúbel","546318","2016",".349"
"Harper, Bryce","547180","2016",".264"
"Kim, Hyun Soo","547957","2016",".345"
"Martin, Leonys","547982","2016",".313"
"Abreu, José","547989","2016",".327"
"Suárez, Eugenio","553993","2016",".304"
"Polanco, Gregory","570256","2016",".291"
"Schoop, Jonathan","570731","2016",".305"
"Adams, Matt","571431","2016",".286"
"Arenado, Nolan","571448","2016",".293"
"Barnhart, Tucker","571466","2016",".299"
"Bour, Justin","571506","2016",".278"
"Gennett, Scooter","571697","2016",".315"
"Hamilton, Billy","571740","2016",".329"
"Holt, Brock","571788","2016",".294"
"Joseph, Tommy","571830","2016",".267"
"Lamb, Jake","571875","2016",".294"
"Myers, Wil","571976","2016",".305"
"Naquin, Tyler","571980","2016",".411"
"Owings, Chris","572008","2016",".334"
"Piscotty, Stephen","572039","2016",".319"
"Schimpf, Ryan","572114","2016",".260"
"Seager, Kyle","572122","2016",".295"
"Carpenter, Matt","572761","2016",".307"
"Dickerson, Corey","572816","2016",".285"
"Dozier, Brian","572821","2016",".280"
"Saladino, Tyler","573135","2016",".329"
"Gyorko, Jedd","576397","2016",".244"
"Iglesias, Jose","578428","2016",".276"
"Travis, Devon","581527","2016",".358"
"Hechavarría, Adeiny","588751","2016",".269"
"Bryant, Kris","592178","2016",".332"
"Castellanos, Nick","592206","2016",".345"
"Drury, Brandon","592273","2016",".327"
"Machado, Manny","592518","2016",".309"
"Pederson, Joc","592626","2016",".296"
"Realmuto, J.T.","592663","2016",".357"
"Rosario, Eddie","592696","2016",".338"
"Simmons, Andrelton","592743","2016",".298"
"Yelich, Christian","592885","2016",".356"
"Merrifield, Whit","593160","2016",".361"
"Bogaerts, Xander","593428","2016",".335"
"Sanó, Miguel","593934","2016",".329"
"Calhoun, Kole","594777","2016",".309"
"Duvall, Adam","594807","2016",".275"
"Eaton, Adam","594809","2016",".329"
"Gattis, Evan","594828","2016",".273"
"Kiermaier, Kevin","595281","2016",".278"
"Profar, Jurickson","595777","2016",".291"
"Báez, Javier","595879","2016",".336"
"Lindor, Francisco","596019","2016",".324"
"Odor, Rougned","596059","2016",".297"
"Story, Trevor","596115","2016",".343"
"Cuthbert, Cheslor","596144","2016",".320"
"Kepler, Max","596146","2016",".261"
"Franco, Maikel","596748","2016",".271"
"Bradley Jr., Jackie","598265","2016",".312"
"Ahmed, Nick","605113","2016",".258"
"Betts, Mookie","605141","2016",".322"
"Panik, Joe","605412","2016",".245"
"Marte, Ketel","606466","2016",".313"
"Peterson, Jace","607054","2016",".296"
"Turner, Trea","607208","2016",".388"
"Pillar, Kevin","607680","2016",".306"
"Ramírez, José","608070","2016",".333"
"Russell, Addison","608365","2016",".277"
"Seager, Corey","608369","2016",".355"
"Mazara, Nomar","608577","2016",".299"
"Jankowski, Travis","608671","2016",".343"
"García, Adonis","611177","2016",".308"
"Correa, Carlos","621043","2016",".328"
"Buxton, Byron","621439","2016",".329"
"Duffy, Matt","622110","2016",".290"
"Conforto, Michael","624424","2016",".267"
"Puig, Yasiel","624577","2016",".306"
"Kang, Jung Ho","628356","2016",".273"
"Tomás, Yasmany","630111","2016",".310"
"Anderson, Tim","641313","2016",".375"
"Díaz, Aledmys","649557","2016",".312"
"Beltré, Adrian","134181","2017",".321"
"Beltrán, Carlos","136860","2017",".263"
"Martinez, Victor","400121","2017",".280"
"Utley, Chase","400284","2017",".264"
"Pujols, Albert","405395","2017",".249"
"Holliday, Matt","407812","2017",".273"
"Mauer, Joe","408045","2017",".349"
"Cabrera, Miguel","408234","2017",".292"
"Phillips, Brandon","408252","2017",".308"
"Reyes, José","408314","2017",".263"
"Choo, Shin-Soo","425783","2017",".305"
"Molina, Yadier","425877","2017",".285"
"Canó, Robinson","429664","2017",".294"
"Encarnación, Edwin","429665","2017",".271"
"Bautista, José","430832","2017",".239"
"Jones, Adam","430945","2017",".312"
"Aybar, Erick","430947","2017",".262"
"Martin, Russell","431145","2017",".261"
"Granderson, Curtis","434158","2017",".228"
"Davis, Rajai","434658","2017",".297"
"Ramirez, Hanley","434670","2017",".272"
"Morales, Kendrys","434778","2017",".278"
"Kendrick III, Howie","435062","2017",".378"
"Napoli, Mike","435063","2017",".225"
"Kinsler, Ian","435079","2017",".244"
"McCann, Brian","435263","2017",".237"
"Walker, Neil","435522","2017",".297"
"Suzuki, Kurt","435559","2017",".268"
"Desmond, Ian","435622","2017",".345"
"Cruz Jr., Nelson","443558","2017",".315"
"Jaso, John","444379","2017",".243"
"Trumbo, Mark","444432","2017",".278"
"Peralta, David","444482","2017",".333"
"Piña, Manny","444489","2017",".339"
"Escobar, Alcides","444876","2017",".291"
"Jay, Jon","445055","2017",".368"
"Duda, Lucas","446263","2017",".238"
"Wieters, Matt","446308","2017",".264"
"Longoria, Evan","446334","2017",".282"
"Cozart, Zack","446359","2017",".312"
"Barney, Darwin","446381","2017",".270"
"Reynolds, Mark","448602","2017",".343"
"Davis, Chris","448801","2017",".301"
"Zobrist, Ben","450314","2017",".251"
"Fowler, Dexter","451594","2017",".305"
"Flowers, Tyler","452095","2017",".342"
"Headley, Chase","452104","2017",".341"
"Smith, Seth","452234","2017",".301"
"Lind, Adam","452252","2017",".316"
"Pence, Hunter","452254","2017",".301"
"Span, Denard","452655","2017",".295"
"Cabrera, Asdrúbal","452678","2017",".310"
"Ellsbury, Jacoby","453056","2017",".304"
"Blackmon, Charlie","453568","2017",".371"
"Frazier, Todd","453943","2017",".226"
"Iannetta, Chris","455104","2017",".308"
"Maldonado, Martín","455117","2017",".273"
"Chirinos, Robinson","455139","2017",".298"
"Markakis, Nick","455976","2017",".324"
"Pedroia, Dustin","456030","2017",".315"
"Castillo, Welington","456078","2017",".336"
"Núñez, Eduardo","456488","2017",".333"
"Pearce, Steve","456665","2017",".281"
"Cain, Lorenzo","456715","2017",".340"
"McCutchen, Andrew","457705","2017",".305"
"Jackson, Austin","457706","2017",".385"
"Upton, Justin","457708","2017",".341"
"Maybin, Cameron","457727","2017",".274"
"Turner, Justin","457759","2017",".326"
"Posey III, Buster","457763","2017",".347"
"Bruce, Jay","457803","2017",".274"
"Votto, Joey","458015","2017",".321"
"Gardner, Brett","458731","2017",".300"
"Joyce, Matt","459964","2017",".263"
"Hundley, Nick","460026","2017",".307"
"Braun, Ryan","460075","2017",".292"
"Gordon, Alex","460086","2017",".261"
"Gómez, Carlos","460576","2017",".336"
"Moss, Brandon","461235","2017",".248"
"Kemp, Matt","461314","2017",".318"
"Plouffe, Trevor","461858","2017",".251"
"Romine, Andrew","461865","2017",".281"
"Andrus, Elvis","462101","2017",".325"
"Cervelli, Francisco","465041","2017",".311"
"Cabrera, Melky","466320","2017",".299"
"Santana, Carlos","467793","2017",".274"
"Parra, Gerardo","467827","2017",".343"
